"","Dataset","DefectNum","ModuleNum","ImbLevel","ImbGroup","Metrics","Classifier","ImbLearner","ImbLearnerType","MCC","dset","bMCC","dMCC"
"1222","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","UOBag",0.2008,"camel-1.4",0,0.2008
"1223","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","UOBag",0.1523,"camel-1.6",-4e-04,0.1527
"1224","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","UOBag",0.3446,"ivy-2.0",-0.0033,0.3479
"1225","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","UOBag",0.4307,"jedit-3.2",0.4481,-0.0174
"1226","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","UOBag",0.3173,"jedit-4.0",0.0647,0.2526
"1227","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","UOBag",0.4613,"jedit-4.1",0.1019,0.3594
"1228","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","UOBag",0.3955,"jedit-4.2",0.0495,0.346
"1229","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","UOBag",0.2042,"jedit-4.3",0,0.2042
"1230","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","UOBag",0.5062,"log4j-1.0",0.2563,0.2499
"1231","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","UOBag",0.1919,"poi-2.0",0,0.1919
"1232","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","UOBag",0.3717,"synapse-1.0",0,0.3717
"1233","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","UOBag",0.3143,"synapse-1.1",-0.0149,0.3292
"1234","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","UOBag",0.3809,"synapse-1.2",0.2878,0.0931
"1235","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","UOBag",0.243,"velocity-1.6",0.1107,0.1323
"1236","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","UOBag",0.1043,"xerces-1.2",0,0.1043
"1237","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","UOBag",0.2223,"xerces-1.3",0.007,0.2153
"1238","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","UOBag",0.4579,"Eclipse_JDT_Core",0.2596,0.1983
"1239","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","UOBag",0.2695,"Eclipse_PDE_UI",0,0.2695
"1240","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","UOBag",0.3979,"Equinox_Framework",0.4097,-0.0118
"1241","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","UOBag",0.1437,"Lucene",0,0.1437
"1242","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","UOBag",0.2525,"Mylyn",0,0.2525
"1243","ant-1.3",20,125,5.25,"M&H IR","CK","SVM","Y","SBag",0.4548,"ant-1.3",-0.0064,0.4612
"1244","ant-1.4",40,178,3.45,"Low IR","CK","SVM","Y","SBag",0.1351,"ant-1.4",0,0.1351
"1245","ant-1.5",32,293,8.15625,"M&H IR","CK","SVM","Y","SBag",0.404,"ant-1.5",0,0.404
"1246","ant-1.6",92,351,2.81521739130435,"Low IR","CK","SVM","Y","SBag",0.518,"ant-1.6",0.2991,0.2189
"1247","camel-1.0",13,339,25.0769230769231,"M&H IR","CK","SVM","Y","SBag",0.1834,"camel-1.0",0,0.1834
"1248","camel-1.2",216,608,1.81481481481481,"Low IR","CK","SVM","Y","SBag",0.1526,"camel-1.2",0.0342,0.1184
"1249","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","SBag",0.2004,"camel-1.4",0,0.2004
"1250","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","SBag",0.1511,"camel-1.6",-4e-04,0.1515
"1251","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","SBag",0.3654,"ivy-2.0",-0.0033,0.3687
"1252","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","SBag",0.4229,"jedit-3.2",0.4481,-0.0252
"1253","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","SBag",0.2733,"jedit-4.0",0.0647,0.2086
"1254","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","SBag",0.4664,"jedit-4.1",0.1019,0.3645
"1255","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","SBag",0.3959,"jedit-4.2",0.0495,0.3464
"1256","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","SBag",0.2444,"jedit-4.3",0,0.2444
"1257","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","SBag",0.5324,"log4j-1.0",0.2563,0.2761
"1258","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","SBag",0.2162,"poi-2.0",0,0.2162
"1259","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","SBag",0.357,"synapse-1.0",0,0.357
"1260","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","SBag",0.2921,"synapse-1.1",-0.0149,0.307
"1261","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","SBag",0.4026,"synapse-1.2",0.2878,0.1148
"1262","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","SBag",0.2742,"velocity-1.6",0.1107,0.1635
"1263","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","SBag",0.1114,"xerces-1.2",0,0.1114
"1264","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","SBag",0.2174,"xerces-1.3",0.007,0.2104
"1265","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","SBag",0.454,"Eclipse_JDT_Core",0.2596,0.1944
"1266","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","SBag",0.269,"Eclipse_PDE_UI",0,0.269
"1267","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","SBag",0.3666,"Equinox_Framework",0.4097,-0.0431
"1268","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","SBag",0.1658,"Lucene",0,0.1658
"1269","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","SBag",0.2564,"Mylyn",0,0.2564
"1270","ant-1.3",20,125,5.25,"M&H IR","CK","SVM","Y","UBst",0.3294,"ant-1.3",-0.0064,0.3358
"1271","ant-1.4",40,178,3.45,"Low IR","CK","SVM","Y","UBst",-0.0044,"ant-1.4",0,-0.0044
"1272","ant-1.5",32,293,8.15625,"M&H IR","CK","SVM","Y","UBst",0.3675,"ant-1.5",0,0.3675
"1273","ant-1.6",92,351,2.81521739130435,"Low IR","CK","SVM","Y","UBst",0.4957,"ant-1.6",0.2991,0.1966
"1274","camel-1.0",13,339,25.0769230769231,"M&H IR","CK","SVM","Y","UBst",0.1206,"camel-1.0",0,0.1206
"1275","camel-1.2",216,608,1.81481481481481,"Low IR","CK","SVM","Y","UBst",0.077,"camel-1.2",0.0342,0.0428
"1276","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","UBst",0.1904,"camel-1.4",0,0.1904
"1277","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","UBst",0.1529,"camel-1.6",-4e-04,0.1533
"1278","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","UBst",0.344,"ivy-2.0",-0.0033,0.3473
"1279","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","UBst",0.4172,"jedit-3.2",0.4481,-0.0309
"1280","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","UBst",0.2163,"jedit-4.0",0.0647,0.1516
"1281","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","UBst",0.3852,"jedit-4.1",0.1019,0.2833
"1282","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","UBst",0.2846,"jedit-4.2",0.0495,0.2351
"1283","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","UBst",0.1048,"jedit-4.3",0,0.1048
"1284","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","UBst",0.4848,"log4j-1.0",0.2563,0.2285
"1285","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","UBst",0.1264,"poi-2.0",0,0.1264
"1286","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","UBst",0.2238,"synapse-1.0",0,0.2238
"1287","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","UBst",0.2846,"synapse-1.1",-0.0149,0.2995
"1288","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","UBst",0.3916,"synapse-1.2",0.2878,0.1038
"1289","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","UBst",0.1863,"velocity-1.6",0.1107,0.0756
"1290","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","UBst",0.0795,"xerces-1.2",0,0.0795
"1291","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","UBst",0.1955,"xerces-1.3",0.007,0.1885
"1292","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","UBst",0.447,"Eclipse_JDT_Core",0.2596,0.1874
"1293","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","UBst",0.2487,"Eclipse_PDE_UI",0,0.2487
"1294","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","UBst",0.3788,"Equinox_Framework",0.4097,-0.0309
"1295","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","UBst",0.1064,"Lucene",0,0.1064
"1296","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","UBst",0.2312,"Mylyn",0,0.2312
"1297","ant-1.3",20,125,5.25,"M&H IR","CK","SVM","Y","OBst",0.3693,"ant-1.3",-0.0064,0.3757
"1298","ant-1.4",40,178,3.45,"Low IR","CK","SVM","Y","OBst",0.022,"ant-1.4",0,0.022
"1299","ant-1.5",32,293,8.15625,"M&H IR","CK","SVM","Y","OBst",0.3905,"ant-1.5",0,0.3905
"1300","ant-1.6",92,351,2.81521739130435,"Low IR","CK","SVM","Y","OBst",0.5214,"ant-1.6",0.2991,0.2223
"1301","camel-1.0",13,339,25.0769230769231,"M&H IR","CK","SVM","Y","OBst",0.1909,"camel-1.0",0,0.1909
"1302","camel-1.2",216,608,1.81481481481481,"Low IR","CK","SVM","Y","OBst",0.105,"camel-1.2",0.0342,0.0708
"1303","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","OBst",0.2117,"camel-1.4",0,0.2117
"1304","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","OBst",0.1663,"camel-1.6",-4e-04,0.1667
"1305","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","OBst",0.3564,"ivy-2.0",-0.0033,0.3597
"1306","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","OBst",0.4145,"jedit-3.2",0.4481,-0.0336
"1307","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","OBst",0.3204,"jedit-4.0",0.0647,0.2557
"1308","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","OBst",0.4658,"jedit-4.1",0.1019,0.3639
"1309","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","OBst",0.4049,"jedit-4.2",0.0495,0.3554
"1310","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","OBst",0.1254,"jedit-4.3",0,0.1254
"1311","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","OBst",0.5088,"log4j-1.0",0.2563,0.2525
"1312","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","OBst",0.1481,"poi-2.0",0,0.1481
"1313","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","OBst",0.3352,"synapse-1.0",0,0.3352
"1314","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","OBst",0.3114,"synapse-1.1",-0.0149,0.3263
"1315","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","OBst",0.3946,"synapse-1.2",0.2878,0.1068
"1316","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","OBst",0.2491,"velocity-1.6",0.1107,0.1384
"1317","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","OBst",0.0824,"xerces-1.2",0,0.0824
"1318","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","OBst",0.184,"xerces-1.3",0.007,0.177
"1319","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","OBst",0.4592,"Eclipse_JDT_Core",0.2596,0.1996
"1320","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","OBst",0.2562,"Eclipse_PDE_UI",0,0.2562
"1321","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","OBst",0.3758,"Equinox_Framework",0.4097,-0.0339
"1322","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","OBst",0.1583,"Lucene",0,0.1583
"1323","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","OBst",0.2511,"Mylyn",0,0.2511
"1324","ant-1.3",20,125,5.25,"M&H IR","CK","SVM","Y","UOBst",0.3848,"ant-1.3",-0.0064,0.3912
"1325","ant-1.4",40,178,3.45,"Low IR","CK","SVM","Y","UOBst",0.0129,"ant-1.4",0,0.0129
"1326","ant-1.5",32,293,8.15625,"M&H IR","CK","SVM","Y","UOBst",0.4008,"ant-1.5",0,0.4008
"1327","ant-1.6",92,351,2.81521739130435,"Low IR","CK","SVM","Y","UOBst",0.5173,"ant-1.6",0.2991,0.2182
"1328","camel-1.0",13,339,25.0769230769231,"M&H IR","CK","SVM","Y","UOBst",0.1826,"camel-1.0",0,0.1826
"1329","camel-1.2",216,608,1.81481481481481,"Low IR","CK","SVM","Y","UOBst",0.1071,"camel-1.2",0.0342,0.0729
"1330","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","UOBst",0.2014,"camel-1.4",0,0.2014
"1331","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","UOBst",0.153,"camel-1.6",-4e-04,0.1534
"1332","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","UOBst",0.3348,"ivy-2.0",-0.0033,0.3381
"1333","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","UOBst",0.423,"jedit-3.2",0.4481,-0.0251
"1334","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","UOBst",0.3041,"jedit-4.0",0.0647,0.2394
"1335","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","UOBst",0.4717,"jedit-4.1",0.1019,0.3698
"1336","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","UOBst",0.3652,"jedit-4.2",0.0495,0.3157
"1337","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","UOBst",0.1461,"jedit-4.3",0,0.1461
"1338","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","UOBst",0.4825,"log4j-1.0",0.2563,0.2262
"1339","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","UOBst",0.1822,"poi-2.0",0,0.1822
"1340","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","UOBst",0.3259,"synapse-1.0",0,0.3259
"1341","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","UOBst",0.3181,"synapse-1.1",-0.0149,0.333
"1342","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","UOBst",0.3879,"synapse-1.2",0.2878,0.1001
"1343","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","UOBst",0.2363,"velocity-1.6",0.1107,0.1256
"1344","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","UOBst",0.0819,"xerces-1.2",0,0.0819
"1345","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","UOBst",0.2134,"xerces-1.3",0.007,0.2064
"1346","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","UOBst",0.456,"Eclipse_JDT_Core",0.2596,0.1964
"1347","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","UOBst",0.2533,"Eclipse_PDE_UI",0,0.2533
"1348","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","UOBst",0.3665,"Equinox_Framework",0.4097,-0.0432
"1349","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","UOBst",0.1655,"Lucene",0,0.1655
"1350","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","UOBst",0.2535,"Mylyn",0,0.2535
"1351","ant-1.3",20,125,5.25,"M&H IR","CK","SVM","Y","SBst",0.4069,"ant-1.3",-0.0064,0.4133
"1352","ant-1.4",40,178,3.45,"Low IR","CK","SVM","Y","SBst",0.0789,"ant-1.4",0,0.0789
"1353","ant-1.5",32,293,8.15625,"M&H IR","CK","SVM","Y","SBst",0.3963,"ant-1.5",0,0.3963
"1354","ant-1.6",92,351,2.81521739130435,"Low IR","CK","SVM","Y","SBst",0.507,"ant-1.6",0.2991,0.2079
"1355","camel-1.0",13,339,25.0769230769231,"M&H IR","CK","SVM","Y","SBst",0.1598,"camel-1.0",0,0.1598
"1356","camel-1.2",216,608,1.81481481481481,"Low IR","CK","SVM","Y","SBst",0.0995,"camel-1.2",0.0342,0.0653
"1357","camel-1.4",145,872,5.01379310344828,"M&H IR","CK","SVM","Y","SBst",0.2033,"camel-1.4",0,0.2033
"1358","camel-1.6",188,965,4.13297872340426,"M&H IR","CK","SVM","Y","SBst",0.1523,"camel-1.6",-4e-04,0.1527
"1359","ivy-2.0",40,352,7.8,"M&H IR","CK","SVM","Y","SBst",0.346,"ivy-2.0",-0.0033,0.3493
"1360","jedit-3.2",90,272,2.02222222222222,"Low IR","CK","SVM","Y","SBst",0.4226,"jedit-3.2",0.4481,-0.0255
"1361","jedit-4.0",75,306,3.08,"Low IR","CK","SVM","Y","SBst",0.2611,"jedit-4.0",0.0647,0.1964
"1362","jedit-4.1",79,312,2.9493670886076,"Low IR","CK","SVM","Y","SBst",0.4334,"jedit-4.1",0.1019,0.3315
"1363","jedit-4.2",48,367,6.64583333333333,"M&H IR","CK","SVM","Y","SBst",0.3658,"jedit-4.2",0.0495,0.3163
"1364","jedit-4.3",11,492,43.7272727272727,"M&H IR","CK","SVM","Y","SBst",0.0248,"jedit-4.3",0,0.0248
"1365","log4j-1.0",34,135,2.97058823529412,"Low IR","CK","SVM","Y","SBst",0.536,"log4j-1.0",0.2563,0.2797
"1366","poi-2.0",37,314,7.48648648648649,"M&H IR","CK","SVM","Y","SBst",0.1606,"poi-2.0",0,0.1606
"1367","synapse-1.0",16,157,8.8125,"M&H IR","CK","SVM","Y","SBst",0.3104,"synapse-1.0",0,0.3104
"1368","synapse-1.1",60,222,2.7,"Low IR","CK","SVM","Y","SBst",0.3149,"synapse-1.1",-0.0149,0.3298
"1369","synapse-1.2",86,256,1.97674418604651,"Low IR","CK","SVM","Y","SBst",0.3873,"synapse-1.2",0.2878,0.0995
"1370","velocity-1.6",78,229,1.93589743589744,"Low IR","CK","SVM","Y","SBst",0.2432,"velocity-1.6",0.1107,0.1325
"1371","xerces-1.2",71,440,5.19718309859155,"M&H IR","CK","SVM","Y","SBst",0.0953,"xerces-1.2",0,0.0953
"1372","xerces-1.3",69,453,5.56521739130435,"M&H IR","CK","SVM","Y","SBst",0.2105,"xerces-1.3",0.007,0.2035
"1373","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","CK","SVM","Y","SBst",0.4441,"Eclipse_JDT_Core",0.2596,0.1845
"1374","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","CK","SVM","Y","SBst",0.2236,"Eclipse_PDE_UI",0,0.2236
"1375","Equinox_Framework",129,324,1.51162790697674,"Low IR","CK","SVM","Y","SBst",0.3872,"Equinox_Framework",0.4097,-0.0225
"1376","Lucene",64,691,9.796875,"M&H IR","CK","SVM","Y","SBst",0.1615,"Lucene",0,0.1615
"1377","Mylyn",245,1862,6.6,"M&H IR","CK","SVM","Y","SBst",0.2349,"Mylyn",0,0.2349
"4159","ant-1.3",20,125,5.25,"M&H IR","NET","SVM","Y","Bag",-0.0132,"ant-1.3",-0.0119,-0.0013
"4160","ant-1.4",40,178,3.45,"Low IR","NET","SVM","Y","Bag",0.0897,"ant-1.4",0.0398,0.0499
"4161","ant-1.5",32,293,8.15625,"M&H IR","NET","SVM","Y","Bag",0,"ant-1.5",0,0
"4162","ant-1.6",92,351,2.81521739130435,"Low IR","NET","SVM","Y","Bag",0.0584,"ant-1.6",0.0131,0.0453
"4163","camel-1.0",13,339,25.0769230769231,"M&H IR","NET","SVM","Y","Bag",-0.0031,"camel-1.0",-0.0021,-0.001
"4164","camel-1.2",216,608,1.81481481481481,"Low IR","NET","SVM","Y","Bag",0.4219,"camel-1.2",0.4219,0
"4165","camel-1.4",145,872,5.01379310344828,"M&H IR","NET","SVM","Y","Bag",0.0801,"camel-1.4",0.0794,0.000700000000000006
"4166","camel-1.6",188,965,4.13297872340426,"M&H IR","NET","SVM","Y","Bag",0.0653,"camel-1.6",0.0555,0.0098
"4167","ivy-2.0",40,352,7.8,"M&H IR","NET","SVM","Y","Bag",0.0308,"ivy-2.0",0.0144,0.0164
"4168","jedit-3.2",90,272,2.02222222222222,"Low IR","NET","SVM","Y","Bag",0.6275,"jedit-3.2",0.6269,0.000599999999999934
"4169","jedit-4.0",75,306,3.08,"Low IR","NET","SVM","Y","Bag",0.2666,"jedit-4.0",0.244,0.0226
"4170","jedit-4.1",79,312,2.9493670886076,"Low IR","NET","SVM","Y","Bag",0.3438,"jedit-4.1",0.3381,0.00569999999999998
"4171","jedit-4.2",48,367,6.64583333333333,"M&H IR","NET","SVM","Y","Bag",0.1744,"jedit-4.2",0.0832,0.0912
"4172","jedit-4.3",11,492,43.7272727272727,"M&H IR","NET","SVM","Y","Bag",0,"jedit-4.3",0,0
"4173","log4j-1.0",34,135,2.97058823529412,"Low IR","NET","SVM","Y","Bag",0.3641,"log4j-1.0",0.351,0.0131
"4174","poi-2.0",37,314,7.48648648648649,"M&H IR","NET","SVM","Y","Bag",0.012,"poi-2.0",-0.0038,0.0158
"4175","synapse-1.0",16,157,8.8125,"M&H IR","NET","SVM","Y","Bag",0,"synapse-1.0",0,0
"4176","synapse-1.1",60,222,2.7,"Low IR","NET","SVM","Y","Bag",0.0102,"synapse-1.1",-0.0164,0.0266
"4177","synapse-1.2",86,256,1.97674418604651,"Low IR","NET","SVM","Y","Bag",0.3023,"synapse-1.2",0.2514,0.0509
"4178","velocity-1.6",78,229,1.93589743589744,"Low IR","NET","SVM","Y","Bag",0.2606,"velocity-1.6",0.2841,-0.0235
"4179","xerces-1.2",71,440,5.19718309859155,"M&H IR","NET","SVM","Y","Bag",0.4032,"xerces-1.2",0.3987,0.0045
"4180","xerces-1.3",69,453,5.56521739130435,"M&H IR","NET","SVM","Y","Bag",0.0757,"xerces-1.3",0.0365,0.0392
"4181","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","NET","SVM","Y","Bag",0.2136,"Eclipse_JDT_Core",0.1451,0.0685
"4182","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","NET","SVM","Y","Bag",8e-04,"Eclipse_PDE_UI",0.001,-2e-04
"4183","Equinox_Framework",129,324,1.51162790697674,"Low IR","NET","SVM","Y","Bag",0.3842,"Equinox_Framework",0.3921,-0.00790000000000002
"4184","Lucene",64,691,9.796875,"M&H IR","NET","SVM","Y","Bag",0.0816,"Lucene",0.0885,-0.00689999999999999
"4185","Mylyn",245,1862,6.6,"M&H IR","NET","SVM","Y","Bag",0.0469,"Mylyn",0.0355,0.0114
"4186","ant-1.3",20,125,5.25,"M&H IR","NET","SVM","Y","Bst",0.1171,"ant-1.3",-0.0119,0.129
"4187","ant-1.4",40,178,3.45,"Low IR","NET","SVM","Y","Bst",0.286,"ant-1.4",0.0398,0.2462
"4188","ant-1.5",32,293,8.15625,"M&H IR","NET","SVM","Y","Bst",0.1469,"ant-1.5",0,0.1469
"4189","ant-1.6",92,351,2.81521739130435,"Low IR","NET","SVM","Y","Bst",0.1935,"ant-1.6",0.0131,0.1804
"4190","camel-1.0",13,339,25.0769230769231,"M&H IR","NET","SVM","Y","Bst",0.034,"camel-1.0",-0.0021,0.0361
"4191","camel-1.2",216,608,1.81481481481481,"Low IR","NET","SVM","Y","Bst",0.4007,"camel-1.2",0.4219,-0.0212
"4192","camel-1.4",145,872,5.01379310344828,"M&H IR","NET","SVM","Y","Bst",0.2916,"camel-1.4",0.0794,0.2122
"4193","camel-1.6",188,965,4.13297872340426,"M&H IR","NET","SVM","Y","Bst",0.3933,"camel-1.6",0.0555,0.3378
"4194","ivy-2.0",40,352,7.8,"M&H IR","NET","SVM","Y","Bst",0.2064,"ivy-2.0",0.0144,0.192
"4195","jedit-3.2",90,272,2.02222222222222,"Low IR","NET","SVM","Y","Bst",0.573,"jedit-3.2",0.6269,-0.0539000000000001
"4196","jedit-4.0",75,306,3.08,"Low IR","NET","SVM","Y","Bst",0.3194,"jedit-4.0",0.244,0.0754
"4197","jedit-4.1",79,312,2.9493670886076,"Low IR","NET","SVM","Y","Bst",0.351,"jedit-4.1",0.3381,0.0129
"4198","jedit-4.2",48,367,6.64583333333333,"M&H IR","NET","SVM","Y","Bst",0.3387,"jedit-4.2",0.0832,0.2555
"4199","jedit-4.3",11,492,43.7272727272727,"M&H IR","NET","SVM","Y","Bst",-0.0028,"jedit-4.3",0,-0.0028
"4200","log4j-1.0",34,135,2.97058823529412,"Low IR","NET","SVM","Y","Bst",0.4027,"log4j-1.0",0.351,0.0517
"4201","poi-2.0",37,314,7.48648648648649,"M&H IR","NET","SVM","Y","Bst",0.0455,"poi-2.0",-0.0038,0.0493
"4202","synapse-1.0",16,157,8.8125,"M&H IR","NET","SVM","Y","Bst",-0.009,"synapse-1.0",0,-0.009
"4203","synapse-1.1",60,222,2.7,"Low IR","NET","SVM","Y","Bst",0.2779,"synapse-1.1",-0.0164,0.2943
"4204","synapse-1.2",86,256,1.97674418604651,"Low IR","NET","SVM","Y","Bst",0.3427,"synapse-1.2",0.2514,0.0913
"4205","velocity-1.6",78,229,1.93589743589744,"Low IR","NET","SVM","Y","Bst",0.3118,"velocity-1.6",0.2841,0.0277
"4206","xerces-1.2",71,440,5.19718309859155,"M&H IR","NET","SVM","Y","Bst",0.4508,"xerces-1.2",0.3987,0.0521
"4207","xerces-1.3",69,453,5.56521739130435,"M&H IR","NET","SVM","Y","Bst",0.2447,"xerces-1.3",0.0365,0.2082
"4208","Eclipse_JDT_Core",206,997,3.83980582524272,"Low IR","NET","SVM","Y","Bst",0.3154,"Eclipse_JDT_Core",0.1451,0.1703
"4209","Eclipse_PDE_UI",209,1497,6.16267942583732,"M&H IR","NET","SVM","Y","Bst",0.0152,"Eclipse_PDE_UI",0.001,0.0142
"4210","Equinox_Framework",129,324,1.51162790697674,"Low IR","NET","SVM","Y","Bst",0.3513,"Equinox_Framework",0.3921,-0.0408
"4211","Lucene",64,691,9.796875,"M&H IR","NET","SVM","Y","Bst",0.103,"Lucene",0.0885,0.0145
